Order Date,Year,Month,Segment,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity
7/3/2024,2024,July,Consumer,Plano,Texas,Central,Technology,Phones,netTALK DUO VoIP Telephone Service,"201,56",4
7/3/2024,2024,July,Corporate,Houston,Texas,Central,Office Supplies,Paper,Xerox 1891,"328,68",7
7/3/2024,2024,July,Corporate,Houston,Texas,Central,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,"716,56",3
7/3/2024,2024,July,Consumer,Farmington,New Mexico,West,Furniture,Furnishings,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""","655,02",9
7/3/2024,2024,July,Home Office,Lancaster,Ohio,East,Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book","39,48",4
7/3/2024,2024,July,Home Office,Lancaster,Ohio,East,Furniture,Tables,"Bevis Round Conference Table Top, X-Base","258,18",2
7/3/2024,2024,July,Home Office,Lancaster,Ohio,East,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book","37,15",6
7/3/2024,2024,July,Home Office,Seattle,Washington,West,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,"71,98",2
7/3/2024,2024,July,Home Office,Seattle,Washington,West,Technology,Machines,Okidata MB491 Multifunction Printer,"2874,24",6
7/3/2024,2024,July,Home Office,Seattle,Washington,West,Technology,Accessories,Plantronics Savi W720 Multi-Device Wireless Headset System,"2025,36",4
7/3/2024,2024,July,Home Office,Seattle,Washington,West,Technology,Phones,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White","9,59",1
7/3/2024,2024,July,Home Office,Quincy,Massachusetts,East,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem","310,68",10
7/3/2024,2024,July,Home Office,Quincy,Massachusetts,East,Office Supplies,Paper,Xerox 1881,"29,47",2
7/3/2024,2024,July,Consumer,Citrus Heights,California,West,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock","155,27",3
7/3/2024,2024,July,Consumer,Los Angeles,California,West,Office Supplies,Storage,Rogers Deluxe File Chest,"105,5",4
7/3/2024,2024,July,Consumer,Jacksonville,North Carolina,South,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,"28,8",2
7/3/2024,2024,July,Consumer,Concord,New Hampshire,East,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,"122,76",1
7/5/2024,2024,July,Corporate,Dallas,Texas,Central,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","398,43",9
7/5/2024,2024,July,Corporate,Dallas,Texas,Central,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips","13,67",9
7/5/2024,2024,July,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1975,"18,66",3
7/5/2024,2024,July,Corporate,Dallas,Texas,Central,Office Supplies,Paper,Xerox 1966,"37,32",6
7/5/2024,2024,July,Corporate,Dallas,Texas,Central,Office Supplies,Binders,Tuf-Vin Binders,"7,58",1
7/5/2024,2024,July,Corporate,Fremont,Nebraska,Central,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,"95,95",4
7/6/2024,2024,July,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue","3,54",2
7/6/2024,2024,July,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page","19,27",3
7/6/2024,2024,July,Consumer,Miami,Florida,South,Furniture,Chairs,Global Comet Stacking Armless Chair,"287,09",1
7/6/2024,2024,July,Consumer,Los Angeles,California,West,Furniture,Chairs,"Global Task Chair, Black","146,56",3
7/7/2024,2024,July,Consumer,Long Beach,New York,East,Office Supplies,Binders,Wilson Jones Active Use Binders,"20,97",3
7/7/2024,2024,July,Corporate,Warwick,Rhode Island,East,Technology,Accessories,Hypercom P1300 Pinpad,"302,4",4
7/7/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,"104,65",3
7/7/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,Xerox 216,"18,66",3
7/7/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Apple iPhone 5S,"820,79",2
7/7/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Storage,Plastic Stacking Crates & Casters,"16,07",3
7/7/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,AmazonBasics 3-Button USB Wired Mouse,"20,13",3
7/7/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,"633,5",2
7/7/2024,2024,July,Consumer,Los Angeles,California,West,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box","7,13",3
7/8/2024,2024,July,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box","9,07",3
7/8/2024,2024,July,Consumer,Lowell,Massachusetts,East,Office Supplies,Paper,Easy-staple paper,"29,47",2
7/8/2024,2024,July,Consumer,Lowell,Massachusetts,East,Office Supplies,Art,"BIC Brite Liner Highlighters, Chisel Tip","15,55",2
7/8/2024,2024,July,Home Office,Pico Rivera,California,West,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black","175,08",5
7/8/2024,2024,July,Consumer,Kent,Washington,West,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","238,15",2
7/8/2024,2024,July,Consumer,Kent,Washington,West,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box","943,78",8
7/8/2024,2024,July,Consumer,Kent,Washington,West,Office Supplies,Binders,"GBC White Gloss Covers, Plain Front","27,8",2
7/8/2024,2024,July,Consumer,Kent,Washington,West,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,60,2
7/8/2024,2024,July,Consumer,San Mateo,California,West,Office Supplies,Labels,Avery 485,"90,22",6
7/8/2024,2024,July,Home Office,Seattle,Washington,West,Furniture,Furnishings,"Master Big Foot Doorstop, Beige","19,01",3
7/8/2024,2024,July,Home Office,Seattle,Washington,West,Office Supplies,Binders,GBC VeloBinder Manual Binding System,"103,65",3
7/8/2024,2024,July,Home Office,Seattle,Washington,West,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,"21,89",3
7/8/2024,2024,July,Home Office,Seattle,Washington,West,Office Supplies,Art,Crayola Colored Pencils,"15,74",4
7/8/2024,2024,July,Corporate,Newark,Delaware,East,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,"100,7",4
7/8/2024,2024,July,Corporate,Newark,Delaware,East,Technology,Accessories,Maxell 4.7GB DVD-R,"170,28",5
7/8/2024,2024,July,Corporate,Newark,Delaware,East,Furniture,Furnishings,Tensor Track Tree Floor Lamp,"47,98",2
7/8/2024,2024,July,Corporate,Newark,Delaware,East,Office Supplies,Art,Newell 325,"34,69",7
7/8/2024,2024,July,Corporate,Newark,Delaware,East,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,"209,94",5
7/8/2024,2024,July,Home Office,Seattle,Washington,West,Office Supplies,Paper,Easy-staple paper,"63,31",2
7/9/2024,2024,July,Consumer,Portland,Oregon,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,"1,3",2
7/9/2024,2024,July,Corporate,Chicago,Illinois,Central,Office Supplies,Art,"Quartet Alpha White Chalk, 12/Pack","10,61",5
7/9/2024,2024,July,Corporate,Chicago,Illinois,Central,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,"70,16",9
7/9/2024,2024,July,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,"274,7",5
7/9/2024,2024,July,Home Office,Lafayette,Indiana,Central,Furniture,Furnishings,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,"631,74",5
7/9/2024,2024,July,Consumer,Manchester,Connecticut,East,Office Supplies,Paper,Xerox 1914,"329,76",5
7/9/2024,2024,July,Consumer,Manchester,Connecticut,East,Office Supplies,Storage,Tennsco Industrial Shelving,"234,77",4
7/9/2024,2024,July,Consumer,Manchester,Connecticut,East,Technology,Phones,Digium D40 VoIP phone,"309,58",2
7/9/2024,2024,July,Consumer,Manchester,Connecticut,East,Office Supplies,Art,Prismacolor Color Pencil Set,"142,85",6
7/10/2024,2024,July,Consumer,Columbus,Georgia,South,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke","22,61",3
7/10/2024,2024,July,Home Office,Aurora,Illinois,Central,Office Supplies,Storage,"Fellowes Mobile File Cart, Black","358,16",6
7/10/2024,2024,July,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,"50,29",3
7/11/2024,2024,July,Corporate,Los Angeles,California,West,Office Supplies,Labels,Avery 482,"10,4",3
7/11/2024,2024,July,Consumer,New York City,New York,East,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,"159,12",6
7/11/2024,2024,July,Consumer,Waterloo,Iowa,Central,Office Supplies,Art,Staples in misc. colors,"36,38",4
7/11/2024,2024,July,Corporate,Los Angeles,California,West,Technology,Accessories,Logitech P710e Mobile Speakerphone,"1544,94",5
7/11/2024,2024,July,Corporate,Los Angeles,California,West,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,"201,72",5
7/11/2024,2024,July,Corporate,San Diego,California,West,Technology,Phones,Belkin iPhone and iPad Lightning Cable,"86,34",6
7/11/2024,2024,July,Corporate,San Diego,California,West,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""","35,76",5
7/12/2024,2024,July,Consumer,Fairfield,Ohio,East,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book","4,58",1
7/13/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,Cisco SPA508G,"47,51",1
7/13/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Furnishings,Nu-Dell Executive Frame,"109,21",9
7/13/2024,2024,July,Corporate,Overland Park,Kansas,Central,Office Supplies,Storage,Standard Rollaway File with Lock,"432,46",2
7/13/2024,2024,July,Corporate,Overland Park,Kansas,Central,Office Supplies,Paper,Strathmore Photo Mount Cards,"16,27",2
7/14/2024,2024,July,Consumer,Westminster,California,West,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,"5,34",2
7/14/2024,2024,July,Consumer,Westminster,California,West,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting","332,03",3
7/14/2024,2024,July,Consumer,Westminster,California,West,Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black","5,95",4
7/14/2024,2024,July,Consumer,Westminster,California,West,Office Supplies,Art,"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain","86,3",4
7/14/2024,2024,July,Consumer,Westminster,California,West,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy","22,61",3
7/14/2024,2024,July,Consumer,Westminster,California,West,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,"169,16",3
7/14/2024,2024,July,Consumer,Westminster,California,West,Technology,Phones,GE 30524EE4,"564,45",3
7/14/2024,2024,July,Consumer,Columbus,Ohio,East,Office Supplies,Paper,Xerox 1950,"11,1",2
7/14/2024,2024,July,Consumer,Columbus,Ohio,East,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),"2267,94",9
7/14/2024,2024,July,Consumer,Columbus,Ohio,East,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black","74,45",5
7/14/2024,2024,July,Consumer,Columbus,Ohio,East,Furniture,Furnishings,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box","476,3",5
7/14/2024,2024,July,Consumer,Columbus,Ohio,East,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame","287,35",7
7/14/2024,2024,July,Consumer,Columbus,Ohio,East,Office Supplies,Art,Crayola Colored Pencils,"15,74",5
7/15/2024,2024,July,Consumer,Wilmington,Delaware,East,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,"31,86",3
7/15/2024,2024,July,Consumer,Wilmington,Delaware,East,Furniture,Tables,Hon 2111 Invitation Series Straight Table,"372,53",3
7/15/2024,2024,July,Consumer,New York City,New York,East,Office Supplies,Art,Newell 349,"7,87",2
7/15/2024,2024,July,Consumer,New York City,New York,East,Office Supplies,Labels,Avery 509,"9,4",3
7/15/2024,2024,July,Consumer,New York City,New York,East,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,"50,28",2
7/15/2024,2024,July,Consumer,New York City,New York,East,Furniture,Chairs,Hon Mobius Operator's Chair,"796,98",6
7/15/2024,2024,July,Consumer,New York City,New York,East,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,"10,75",2
7/15/2024,2024,July,Corporate,Suffolk,Virginia,South,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,"215,93",3
7/15/2024,2024,July,Corporate,Suffolk,Virginia,South,Furniture,Tables,Hon 5100 Series Wood Tables,"1047,53",3
7/15/2024,2024,July,Corporate,Suffolk,Virginia,South,Office Supplies,Paper,Xerox 1999,"15,55",2
7/16/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray","85,65",2
7/16/2024,2024,July,Home Office,Woodstock,Illinois,Central,Office Supplies,Art,"Crayola Anti Dust Chalk, 12/Pack","3,49",2
7/16/2024,2024,July,Consumer,Charlotte,North Carolina,South,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray","290,82",3
7/17/2024,2024,July,Consumer,Tampa,Florida,South,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene","9,48",2
7/17/2024,2024,July,Home Office,Rome,New York,East,Technology,Phones,Avaya 5420 Digital phone,"323,98",2
7/17/2024,2024,July,Home Office,Rome,New York,East,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,"119,88",5
7/17/2024,2024,July,Home Office,Rome,New York,East,Furniture,Furnishings,DAX Solid Wood Frames,"46,9",4
7/17/2024,2024,July,Home Office,Los Angeles,California,West,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,"575,98",2
7/17/2024,2024,July,Corporate,Apple Valley,California,West,Office Supplies,Paper,Xerox 221,"38,88",5
7/17/2024,2024,July,Corporate,Apple Valley,California,West,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown","69,48",5
7/17/2024,2024,July,Corporate,Apple Valley,California,West,Office Supplies,Storage,Sterilite Show Offs Storage Containers,"12,67",2
7/17/2024,2024,July,Corporate,Apple Valley,California,West,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",1433,5
7/18/2024,2024,July,Consumer,Phoenix,Arizona,West,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table","961,92",5
7/18/2024,2024,July,Consumer,Phoenix,Arizona,West,Furniture,Chairs,"Global Fabric Manager's Chair, Dark Gray","193,88",2
7/18/2024,2024,July,Consumer,Phoenix,Arizona,West,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,"19,32",2
7/18/2024,2024,July,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,Acco Expandable Hanging Binders,"9,19",4
7/18/2024,2024,July,Consumer,Phoenix,Arizona,West,Furniture,Chairs,High-Back Leather Manager's Chair,"374,37",3
7/18/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Technology,Copiers,Canon PC-428 Personal Copier,"719,96",5
7/18/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set","238,49",4
7/18/2024,2024,July,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,"11,02",2
7/20/2024,2024,July,Consumer,Chicago,Illinois,Central,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black","83,65",2
7/20/2024,2024,July,Consumer,Chicago,Illinois,Central,Furniture,Furnishings,"Contract Clock, 14"", Brown","10,55",1
7/20/2024,2024,July,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Labels,Avery 486,"17,54",2
7/20/2024,2024,July,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators","499,58",2
7/20/2024,2024,July,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,"51,6",5
7/20/2024,2024,July,Corporate,Sioux Falls,South Dakota,Central,Furniture,Chairs,Novimex Fabric Task Chair,"219,53",3
7/20/2024,2024,July,Corporate,Sioux Falls,South Dakota,Central,Office Supplies,Binders,Cardinal Slant-D Ring Binders,73,7
7/20/2024,2024,July,Corporate,Sioux Falls,South Dakota,Central,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,"467,96",3
7/20/2024,2024,July,Corporate,Maple Grove,Minnesota,Central,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,"883,18",2
7/20/2024,2024,July,Corporate,New York City,New York,East,Office Supplies,Paper,Xerox 1977,"16,03",2
7/20/2024,2024,July,Corporate,New York City,New York,East,Furniture,Chairs,Office Star - Task Chair with Contemporary Loop Arms,"196,52",2
7/20/2024,2024,July,Corporate,New York City,New York,East,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,"220,7",4
7/21/2024,2024,July,Home Office,Plainfield,New Jersey,East,Office Supplies,Paper,Xerox 1993,"7,78",1
7/21/2024,2024,July,Consumer,Murray,Utah,West,Technology,Phones,PayAnywhere Card Reader,"86,31",9
7/21/2024,2024,July,Consumer,Murray,Utah,West,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black","31,19",1
7/21/2024,2024,July,Home Office,Cleveland,Ohio,East,Office Supplies,Binders,Vinyl Sectional Post Binders,"40,72",3
7/21/2024,2024,July,Home Office,Cleveland,Ohio,East,Office Supplies,Storage,Letter Size File,"266,78",7
7/21/2024,2024,July,Home Office,Cleveland,Ohio,East,Technology,Phones,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,"252,68",6
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Office Supplies,Art,Berol Giant Pencil Sharpener,"122,33",6
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Technology,Phones,Nortel Networks T7316 E Nt8 B27,"326,35",4
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Furniture,Furnishings,Regeneration Desk Collection,"10,56",5
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Office Supplies,Art,Newell 35,"23,62",6
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled","363,53",3
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,"17,93",3
7/21/2024,2024,July,Consumer,Salem,Virginia,South,Office Supplies,Supplies,Premier Electric Letter Opener,"278,06",2
